"","f.avg","f.se","l","u","p_f.avg_vs_0","p.adj_I","f.ctrl","diff","p_f.avg_vs_CTRL","p.adj_II","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min","gi.Weighted.Avg.Add","gi.Weighted.Avg.Max","gi.Weighted.Avg.Min","fisher.p.Add","fisher.p.Add.adj","fisher.p.Max","fisher.p.Max.adj","fisher.p.Min","fisher.p.Min.adj"
"MLH1-MLLT4",0.00700420364000612,0.00495120130097685,-0.00293764201064217,0.015912897563486,0.071,0.084769696969697,-0.0262866281975595,0.0332908318375656,0.022,0.0423124128312413,-0.00439165970029934,0.039266241834979,-0.00800890714862406,0.0312883829555607,0.0132309115538803,0.0313495002847564,0.942628771290382,0.999740782784184,0.999999992546324,0.00961366410555556,0.00387599457930873,0.0101293292265462,-1.86306181209637,-7.40049303082046,-1.91350781588326,1,1,1,-0.0214547877630762,0.039639430880959,-0.0190273714774652,0.0353298765585138,0.00196732732550007,0.0351790034546878,0.999999999952523,0.999999999964303,0.753793234578689,0.00439474361111111,0.00791628097718541,0.0179332503970019,-1.89008188371251,-6.48125522815912,-1.81795979502027,1,1,1,-0.0128425244634576,-0.0128521393081568,0.00824533095182173,0.998321863433797,1,0.999999966400305,1,0.966843222047593,1
"MLH1-MYSM1",0.0012550201192477,0.00572709398638008,-0.010023943616198,0.01291260168772,0.4,0.412565445026178,-0.0262866281975595,0.0275416483168072,0.076,0.116578420467186,-0.00553782017550302,0.0342945130183453,-0.0100006989767446,0.0294105654017345,0.00705043413457493,0.0318499552419649,0.961405776321976,0.999866025211688,0.994007568407378,0.00258755533333333,0.00387599457930873,0.00424938092952763,-1.86591876970177,-7.41548602024263,-1.92939822575801,1,1,1,-0.0164441287794124,0.0387376506211054,-0.0179467179855495,0.0340564984131058,0.00142507499947042,0.0348596370455525,0.999998194355923,0.999999992288727,0.679080806122127,-7.75142066666662e-05,0.00791628097718541,0.00845033359556035,-1.87754020250297,-6.47417378384622,-1.81930108505312,1,1,1,-0.0103299022636112,-0.0133951421578483,0.00449103372601454,0.999245404233691,1,0.999999991023944,1,0.940308251477096,1
"MLH1-NCOA3",0.0059021788542985,0.00619758443860627,-0.00558388187102528,0.0187759921535455,0.155,0.17434339314845,-0.0262866281975595,0.0321888070518579,0.037,0.0643417402269861,0.0124628127875828,0.0458650961475166,-0.00389634749373991,0.0363239013602453,0.0202516173479894,0.0418917453128532,0.000386216380251477,0.894516961978908,0.999999997681999,0.00389245706666667,0.00387599457930873,-0.0124463503002249,-1.82104979510488,-7.36953619962295,-1.89545712414707,0.00306660431265544,1,1,0.0100557540520895,0.0398454119931589,-0.00273979723929005,0.0360029991643319,0.0207074497580462,0.0358229392138107,0.00210286169094715,0.804117932936711,0.999999999914744,0.00791189846666667,0.00791628097718541,-0.0100601365626082,-1.81121098639659,-6.37452393008558,-1.77160510325304,0.0158431511488405,1,1,0.0110910588713409,-0.00331294105012045,0.0205149141380644,1.22015361876558e-05,9.35216010683907e-05,0.956291689526907,1,1,1
"MLH1-NCOR1",-0.0173769051594984,0.00655790193916806,-0.0301222420063276,-0.00426166628574245,0.009,0.0123369781312127,-0.0262866281975595,0.00890972303806105,0.552,0.612888888888889,0.0067640918575149,0.0463586432935326,-0.0195918054883758,0.042483294502098,0.0131604147325574,0.0453563746739219,0.0655688887562285,0.999999331843727,0.999068684003023,-0.0131954826133333,0.00387599457930873,-0.023835569050157,-1.83525461585593,-7.48768199797763,-1.91368906780115,0.363783876530372,1,1,-0.0096213415052322,0.0375981354342153,-0.032267246750025,0.0300891571470576,0.00108757797812614,0.0307830266812082,0.997719336213289,1,0.64828099167475,-0.0215583272666667,0.00791628097718541,-0.0198532667386199,-1.8604627635409,-6.56801517494481,-1.82013590192548,1,1,1,-0.00311995508390492,-0.0280329258919101,0.00489487756811267,0.243813803637703,0.99783056673949,0.999999999999777,1,0.92900413380795,1
"MLH1-NF1",0.00664915986940852,0.00432861851540231,-0.00100265326541949,0.0151821914774923,0.05,0.0612888888888889,-0.0262866281975595,0.032935788066968,0.029,0.0531088977423639,-0.0143990989985018,0.0276050714511632,-0.0142476646806412,0.0219992836494863,0.00625445687547278,0.0217484027311625,0.999999995557313,0.99999999999977,0.999185016384132,0.00640589119333333,0.00387599457930873,0.0169289956125264,-1.88800668712225,-7.44745457788798,-1.93144473511966,1,1,1,-0.017724714738121,0.0354677112920877,-0.0160055857500274,0.0301075020039487,0.00517329898523976,0.0306320722612354,0.999999964557328,0.999999992131092,0.972590667526486,0.00689242797333333,0.00791628097718541,0.0167008617342689,-1.88074550961085,-6.4614536844502,-1.81002965322762,1,1,1,-0.015653680177719,-0.0148595461080741,0.00589211433775143,0.999999999999999,1,1,1,0.999598532181363,1
"MLH1-NF2",0.0288888826518798,0.00350787757551401,0.0220980833810175,0.035638459084123,0,0,-0.0262866281975595,0.0551755108494392,0.002,0.00708997429305913,-0.0165698745869138,0.0349631344340085,-0.0156087947194102,0.0280966128815269,0.0301938896658297,0.0229309323542901,0.999999622764998,0.999999993298918,1,0.0311549695333333,0.00387599457930873,0.0438488495409384,-1.89341763433349,-7.45770033147796,-1.86989489464627,1,1,1,-0.012558774870727,0.0388035317961745,-0.0120699292859686,0.0243544190590366,0.0261339499619083,0.0285647470770683,0.999660518865131,0.999999340444857,1,0.0266227955466667,0.00791628097718541,0.0312652894402083,-1.86781516029438,-6.43566361178266,-1.75818236574263,1,1,1,-0.0147725838105253,-0.0135881553122227,0.0286028385052272,0.999999942241644,1,0.999999999999778,1,1,1
"MLH1-NFIA",-0.00813061446976987,0.0061239846918821,-0.0202215888586999,0.00481454530551764,0.105,0.12198399326032,-0.0262866281975595,0.0181560137277896,0.251,0.316099543378995,-0.00873525736454057,0.0346147843185982,-0.0208018716792742,0.0311592659449749,0.00570623798140027,0.0313049371100566,0.987154096602046,0.999999999333098,0.963807790750787,-0.00636037633333333,0.00387599457930873,-0.00150111354810149,-1.87388880766123,-7.49679063540857,-1.93285424159253,1,1,1,-0.0200705700755738,0.0368900204075802,-0.0265616856999786,0.0336128105218471,-0.00340973818226192,0.0327137607903611,0.999999898579404,0.999999999999993,0.14283142766943,-0.00990085380666667,0.00791628097718541,0.00225343529172175,-1.88661718635077,-6.53062704530658,-1.83126025317478,1,1,0.694268984301721,-0.0140425962990092,-0.0234639114732984,0.00134876298345329,0.999917134502398,1,1,1,0.410639480918184,1
"MLH1-PBRM1",-0.0119293905020427,0.00678783871018659,-0.0249851148636083,0.00121272992624682,0.041,0.050936036036036,-0.0262866281975595,0.0143572376955168,0.381,0.447528960817717,0.0558527016233239,0.0507431360062793,-0.0160976053008384,0.0351345285311417,0.0598445903408289,0.0480400877752639,2.90122179902185e-23,0.999998407140022,1,-0.0121057165833333,0.00387599457930873,-0.0718344127859659,-1.71289471945142,-7.46137979826426,-1.79366101256341,2.74787150393069e-21,1,1,0.0547145978471095,0.0460809061652025,-0.0196693453938521,0.0386725506076912,0.062630878824295,0.042212656694401,2.07582273510608e-27,0.999999842315912,1,-0.0117530644166667,0.00791628097718541,-0.0743839432409616,-1.6994298845715,-6.4854620368848,-1.6679052667559,1.25115497579576e-25,1,1,0.055228975016631,-0.0177126526551943,0.0614168924945337,6.88566201822526e-48,4.805467282193e-46,0.999999999998468,1,1,1
"MLH1-PTEN",0.023801327358731,0.0107276591460753,0.0011433860148697,0.0443397828073307,0.022,0.0284863849765258,-0.0262866281975595,0.0500879555562904,0.018,0.0358699421965318,-0.0293192872649328,0.0286135265918839,-0.0254432926856241,0.0245526910003355,0.0226690982540246,0.0409283949936044,0.999996984878244,0.999984145590549,0.999937876219724,0.0265450928333333,0.00387599457930873,0.0519883855189574,-1.92519724312549,-7.53172841106843,-1.88924162332811,1,1,1,-0.0476357561290777,0.0321311410195195,-0.0397194751518923,0.0248122721343351,0.0131412806894813,0.0390099386249749,0.99999999999993,0.999999999993513,0.993873930559652,0.0210575616666667,0.00791628097718541,0.060777036818559,-1.95561285679887,-6.6168490896359,-1.79032042575397,1,1,1,-0.0374203928678968,-0.0325063159974637,0.0176766610588505,0.999999999995455,1,0.999999999874318,1,0.99998081587715,1
"MLH1-PTPN22",-0.00439224816129545,0.00472385468074942,-0.0139399284455436,0.00588114519373101,0.185,0.204747191011236,-0.0262866281975595,0.021894380036264,0.193,0.252511385199241,-0.0199631921800357,0.0383746701081231,-0.0275404441775823,0.0260493920070544,0.0065654123005769,0.0265373457453746,0.999994051339118,1,0.981792163010599,-0.00228968433333333,0.00387599457930873,0.0150753579037573,-1.90187593028326,-7.54751448353428,-1.93064524847446,1,1,1,-0.0186267256644073,0.0462675771189319,-0.0284407080936298,0.0339150652117575,0.00331917001255584,0.0328972886854489,0.999965546813323,0.999999999999999,0.844342551930591,-0.00649481241666667,0.00791628097718541,0.00421563227055525,-1.8830032432786,-6.54294014339294,-1.81461594007472,1,1,1,-0.0194185103465563,-0.0278744839858947,0.00528573037670562,0.999999999183843,1,1,1,0.984460784814933,1
"MLH1-RB1",0.0150871074566587,0.00371954051731503,0.00747678203277413,0.0221234728525543,0,0,-0.0262866281975595,0.0413737356542182,0.006,0.0152656826568266,-0.0235529036797468,0.0326484694786437,-0.0205597327415883,0.0286098421561604,0.011139484617397,0.0286590040825273,1,1,0.999999235632854,0.0141326555555556,0.00387599457930873,0.0338095646559937,-1.91082376419671,-7.49496796173345,-1.91888501071614,1,1,1,-0.0144615538379928,0.0369031780664228,-0.0127909462217038,0.0257082477625325,0.0143709522114887,0.027963882728907,0.999999867002622,0.999999999808029,0.999999999996209,0.0160415598277778,0.00791628097718541,0.0225868326885852,-1.8725778167229,-6.44038838370748,-1.78727876769743,1,1,1,-0.0195613038067256,-0.0162615229007295,0.0127948830054813,0.999999999999991,1,1,1,0.999999999999708,1
"MLH1-RBL2",0.00756974002713452,0.00425945905086178,1.18102956696851e-05,0.0162241913163781,0.025,0.0320102135561746,-0.0262866281975595,0.033856368224694,0.028,0.0518281879194631,-0.00721899843367774,0.0512562769056965,-0.0135753673728869,0.0396359263073314,0.0159595514058759,0.0365718090774123,0.964507925893852,0.999990306631985,0.999999969006821,0.00960318246666667,0.00387599457930873,0.0129461863210357,-1.87010933037336,-7.4423939353643,-1.90649230515373,1,1,1,-0.0252333921355365,0.0480213422865721,-0.0262456119335672,0.0367042002820182,0.00654851639803071,0.0300341419226632,0.999999999987547,1,0.997880116285003,0.0055362966,0.00791628097718541,0.0228534077583511,-1.89953973179414,-6.52855583673477,-1.80662797965199,1,1,1,-0.0168125668875714,-0.0203963544874633,0.0103391140078155,0.999362569732736,1,0.999999999953019,1,0.99999775139144,1
"MLH1-RHOBTB1",-0.0027432304043168,0.00516563582531412,-0.0135912459943577,0.00696002411428391,0.289,0.308938759689922,-0.0262866281975595,0.0235433977932427,0.121,0.170264285714286,-0.012184498869551,0.0428884355219227,-0.0190162631353172,0.0316917315263172,0.0103487332657662,0.0310459099128603,0.999679380995067,0.999999999998608,0.999961268205608,0.003516969,0.00387599457930873,0.0118254732902423,-1.88248650140812,-7.48334966751538,-1.92091808392941,1,1,1,-0.0403386824842085,0.0473562574788208,-0.0381295995278982,0.0389389774783849,-0.0112125122563102,0.0378335607292315,1,1,0.00012586543219029,-0.0090034293,0.00791628097718541,0.023418972207023,-1.9373482788831,-6.60643074945565,-1.85056083076886,1,1,0.00172059343385902,-0.0248711452146403,-0.0266321909117623,0.00167240487351532,0.999999948596233,1,1,1,0.00125613064402062,0.00941033465520529
"MLH1-ROBO1",0.0129250875746301,0.00311987467504437,0.00667055637234521,0.0191913720202292,0,0,-0.0262866281975595,0.0392117157721895,0.003,0.00946681922196796,-0.00757941046462541,0.0375555193208886,-0.0108305636277548,0.027471745902613,0.0157810601774151,0.0296462155633759,0.996809581283126,0.999999901134079,0.999999999999227,0.0125299070142857,0.00387599457930873,0.0162333228996024,-1.87100770535241,-7.42173273325689,-1.90695121772421,1,1,1,-0.00353736021545629,0.0379792226628718,-0.00853658965035882,0.0263810491915074,0.0183194977206168,0.026156114608697,0.901663123858017,0.999994709281071,1,0.0133202682857143,0.00791628097718541,0.00894134752398517,-1.84523455621928,-6.41250989224599,-1.77751182990589,1,1,1,-0.00558105803696852,-0.00963713515043761,0.0172084243618333,0.994695784336034,1,0.999999999985476,1,1,1
"MLH1-ROBO2",-0.00541184809521912,0.00538175627955591,-0.0161905953200791,0.00561322697444744,0.173,0.192392741935484,-0.0262866281975595,0.0208747801023403,0.171,0.228718719689622,-0.0276621513017723,0.0346780609588743,-0.028140197015828,0.0318889508286051,-0.00560438055261097,0.0301427918927632,0.999999999999998,1,0.0238595640540265,-0.00608242626666667,0.00387599457930873,0.0177037304557969,-1.92106661107565,-7.55202905570632,-1.96193457831229,1,1,0.185016268629468,-0.0231051129601602,0.0418951349082527,-0.0255117499334898,0.0355092997592023,-0.00233463349333709,0.0321868369361592,0.999999999932069,1,0.202525931043087,-0.00474127046666667,0.00791628097718541,0.0104475615163081,-1.89421264826491,-6.52374689203068,-1.82860092441895,1,1,0.919689673161413,-0.0258093542159511,-0.026966756321166,-0.00407662029011603,1,1,1,1,0.0305995770706692,0.15369333028677
"MLH1-RUNX1",-0.0334972714337925,0.00604055451409115,-0.045281935601362,-0.0214974019286698,0,0,-0.0262866281975595,-0.00721064323623309,0.596,0.651255150554675,-0.0296984327662532,0.052456404225294,-0.0441383396351174,0.0472101913852825,-0.0167289905200247,0.0413856530313707,0.999999999998161,1,1.37300151256491e-06,-0.0311688973888889,0.00387599457930873,-0.0053464592019444,-1.92614231377396,-7.67245327859895,-1.99053667489575,1,1,3.64120001132213e-05,-0.0249955285962146,0.0517355125174862,-0.0498005990517338,0.0383616625254453,-0.0110205736944807,0.0428957334387531,0.99999999958144,1,0.000559181456449332,-0.03582564415,0.00791628097718541,-0.0187463965309708,-1.89894435927103,-6.68290996672761,-1.85008606050501,1,1,0.00597963396170818,-0.0273144433939239,-0.0475487790959174,-0.0139770277201683,1,1,1,1,1.68810934620497e-08,2.98457732409039e-07
"MLH1-SETD2",-0.0157037366191055,0.00720252760618027,-0.0297502901831364,-0.00153878641619965,0.017,0.0223266666666667,-0.0262866281975595,0.010582891578454,0.559,0.620161705551086,0.0335140537443224,0.0789197617024872,-0.030198797644521,0.0338099303051869,0.0422715449443989,0.072621345597487,0.000125941589690562,0.99999999999963,0.999999532213641,-0.0214413064444444,0.00387599457930873,-0.0588313547680755,-1.76857677386958,-7.567524940876,-1.83884245651215,0.00107050351236977,1,1,0.056893663285137,0.0961158512756787,-0.0200935790004898,0.0331962643491211,0.0670210754078491,0.0928360309243245,1.2259852149883e-07,0.999999813215482,0.999999999612227,-0.00996616687777778,0.00791628097718541,-0.0747761111401002,-1.69397568300887,-6.48824200908083,-1.65704588148983,1.42601438164428e-06,1,1,0.0429289238647931,-0.025053648989298,0.0516670175028693,3.99810570290955e-10,4.41790680171505e-09,0.999999999999983,1,0.99999999999989,1
"MLH1-SIAH1",0.00358143914786031,0.00458858729572099,-0.00553828018093311,0.0129712033601169,0.213,0.232747226624406,-0.0262866281975595,0.0298680673454198,0.076,0.116578420467186,-0.0172849792880223,0.0387680815700256,-0.019980624966043,0.0304855755137784,0.00645896177802071,0.0301768867919983,0.999997962827835,0.999999999982911,0.986422421667147,0.0037633161,0.00387599457930873,0.0171723008087135,-1.89520012802323,-7.49060879295364,-1.93091893969927,1,1,1,-0.0152235482281799,0.0395139337521263,-0.0196663563864284,0.0272979477519757,0.00784236899158185,0.0285499886360841,0.999964246158537,0.999999999998993,0.998259914014841,0.00339956083333333,0.00791628097718541,0.0107068280843279,-1.87448508895123,-6.48544245013495,-1.80342756629385,1,1,1,-0.0162739027937982,-0.0198062066500134,0.00718896023182409,0.999999999285914,1,1,1,0.999882445364679,1
"MLH1-SMAD4",0.0197722310097717,0.00384945003436452,0.0122201295410637,0.0267827250396245,0,0,-0.0262866281975595,0.0460588592073312,0.004,0.0114916666666667,-0.0276728000133868,0.0386343500751199,-0.0263303632072798,0.0331366770844952,0.022322819593893,0.025617245184417,0.99999999999862,0.999999999999994,1,0.0236652564,0.00387599457930873,0.047462061834078,-1.92109315440732,-7.53840573485304,-1.89013192831057,1,1,1,-0.0408030195927437,0.0362702000710578,-0.0337258588464471,0.030215758151392,0.00880204680037011,0.0258897316390736,1,1,0.999972007799109,0.0158792075466667,0.00791628097718541,0.048765946162225,-1.9385105148301,-6.57757335470568,-1.8010537520788,1,1,1,-0.0346519155804514,-0.0303683634709125,0.015633959902095,1,1,1,1,0.999999999608215,1
"MLH1-TACSTD2",0.0027658163671891,0.00398231723867446,-0.0045869126936802,0.0120608318322706,0.239,0.259104559748428,-0.0262866281975595,0.0290524445647486,0.058,0.0940964705882353,0.00633362014034686,0.0462370382284097,-0.00763686611666757,0.0309201608109866,0.0206381971903478,0.0376304073065303,0.0474686599020945,0.998047907209212,0.999999999971299,0.00666771093333333,0.00387599457930873,-0.00354190378632225,-1.83632762393191,-7.39769253371128,-1.89446320220098,0.273667143609467,1,1,-0.00239612043986958,0.0531311725395347,-0.0197301068067646,0.0330188521373172,0.0161979072135617,0.0384210456293882,0.704093210733547,0.999999999997022,0.999999281349907,-0.00113607915333333,0.00791628097718541,-0.00665623969064916,-1.84237803265706,-6.48586020203684,-1.78275969711512,1,1,1,0.0025715149932396,-0.0132869732227966,0.0184642089011011,0.147009261815015,0.656344381032692,0.999998093425855,1,0.999999999999742,1
"MLH1-TBX3",0.012445301449559,0.00311555104040318,0.00650122092804972,0.0185098839099134,0,0,-0.0262866281975595,0.0387319296471184,0.009,0.0204464579901153,0.00179275819565014,0.0373818588146143,-0.00760099259410006,0.0246064017908514,0.0197195416230835,0.0272306430593083,0.279462383234791,0.999867420513592,1,0.0103257908333333,0.00387599457930873,0.00465703805837447,-1.84764632698321,-7.3974224997967,-1.89682512548087,1,1,1,-1.3441134173766e-05,0.039947524632457,-0.00585441993127182,0.0293173220238044,0.0204057902415425,0.027202928985036,0.501832920588858,0.997053800545349,1,0.0145648114444444,0.00791628097718541,0.00666197160143281,-1.8364141855116,-6.39493382772064,-1.77235127414688,1,1,1,0.000949519453338534,-0.00687913576002104,0.0200630153258864,0.415734187392645,1,0.999995256893086,1,1,1
"MLH1-TP53",0.0256947328495463,0.00296214924152021,0.0196943535767255,0.0312081690226972,0,0,-0.0262866281975595,0.0519813610471058,0.003,0.00946681922196796,-0.00368043754311783,0.0383657310035486,-0.00799139898389082,0.0258429519505294,0.0291575170141063,0.0233857639754298,0.83803654443882,0.998691351548144,1,0.0248465555733333,0.00387599457930873,0.0246509985371424,-1.86128899616436,-7.40036124007559,-1.87255947621523,1,1,1,0.00450718583076906,0.0394680541732925,0.000211898861836632,0.027075412665175,0.0308381975689324,0.025733724145864,0.109002436998115,0.46689202484885,1,0.0265429106,0.00791628097718541,0.0141194437920455,-1.82509905461836,-6.35518167863764,-1.74654615852973,0.565823405252616,1,1,0.000297439951471667,-0.00408070005360222,0.0299177022458271,0.309951031815261,1,0.822037953715058,1,1,1
"MLH1-TTI2",-0.0444199662891984,0.00814149335328588,-0.0623263361940853,-0.029479768551725,0,0,-0.0262866281975595,-0.018133338091639,0.222,0.28425069637883,-0.0220156515908179,0.0684948623690376,-0.0633934700553072,0.0593028941891476,-0.00467935024384403,0.0600256773728767,0.997287454446195,1,0.254827961498584,-0.0453370547777778,0.00387599457930873,-0.0279175116968242,-1.90699195866695,-7.81739411158988,-1.95955626515691,1,1,1,-0.00704781033379525,0.102638931481871,-0.0739126828258239,0.0496236468425613,0.0237647090645777,0.0781030912821561,0.782959281503084,1,0.999586156195925,-0.0435028695333333,0.00791628097718541,-0.0439686340708411,-1.85402121410794,-6.84091471088618,-1.76404280939306,1,1,1,-0.0174037409614074,-0.0695804940242819,0.00588278828267222,0.974006994681444,1,1,1,0.60307604307544,1
"MLH1-UNC5D",0.00643289959585205,0.00426125491762131,-0.00152619268771256,0.0148372817470897,0.059,0.0711819772528434,-0.0262866281975595,0.0327195277934115,0.017,0.0343235724743777,-0.0184494440386825,0.0566659866549501,-0.0298424918569262,0.042092622584142,0.016058476540466,0.0337721631245536,0.999968233296299,1,0.999999994535423,0.00466542872222222,0.00387599457930873,0.019238878181596,-1.89810271147257,-7.56484288905259,-1.90623796219138,1,1,1,-0.0142618151410841,0.0499462740676644,-0.0193222770797491,0.0388291668144619,0.0132608321608872,0.0332420869667666,0.999921510165671,0.999999999986333,0.999999722323325,0.00820037022222222,0.00791628097718541,0.0145459043861209,-1.87207787069384,-6.48318772327967,-1.79002470881683,1,1,1,-0.0160927300509201,-0.0241588087056059,0.0146375266419671,0.999999993921799,1,1,1,0.99999999999996,1
"MLH1-USP9X",-0.054225294614395,0.00812930547405841,-0.0703024172703942,-0.0380663031953684,0,0,-0.0262866281975595,-0.0279386664168355,0.079,0.119979074889868,0.0522631587044443,0.10671804413547,-0.0724342248107373,0.037657750169153,0.060916200148515,0.10188987823354,2.18650884838324e-05,1,0.999999697713174,-0.0563877994,0.00387599457930873,-0.11992033665042,-1.7218421331547,-7.88544737825303,-1.79090583397207,0.000217993288192194,1,1,0.0588348875989217,0.06418054478178,-0.0584222109167618,0.0468383250965554,0.0667549518490168,0.0614823310929127,9.30313037333847e-12,1,0.99999999999999,-0.0520627893333333,0.00791628097718541,-0.117253315242774,-1.68911679786441,-6.73940676682716,-1.65770415229815,1.58153216346754e-10,1,1,0.057089331085195,-0.0669328733480848,0.0651964490443888,7.55301553709443e-15,1.10058226397662e-13,1,1,0.999999999999954,1
"MLH1-WDR11",-0.000593699439648218,0.00406018351974321,-0.00882739618713231,0.00732300382408378,0.433,0.441974093264249,-0.0262866281975595,0.0256929287579112,0.067,0.105592,-0.013442938794008,0.0835734885382536,-0.0452764805670234,0.046269361952348,0.0269496185230154,0.0541471759777058,0.963082245445525,1,0.999999890404482,-0.00328089733333333,0.00387599457930873,0.00468302096469926,-1.88562333049174,-7.68102050671591,-1.87823612699882,1,1,1,0.00246898962425562,0.118007709560385,-0.0420395613462246,0.0598244037249387,0.0464453313663135,0.0835186797558296,0.398138808506676,1,0.999999999952658,0.00209349883333333,0.00791628097718541,-0.00844849020560769,-1.83020066044465,-6.63205244696478,-1.70794108115355,1,1,1,-0.00812799558972001,-0.0440649425624917,0.0327190898317031,0.750995295667845,1,1,1,0.999999999999994,1
"MLLT4-MYSM1",0.0153386903128446,0.00338635442797801,0.00857760241345735,0.0222035548069338,0,0,-0.0262866281975595,0.041625318510404,0,0,0.000252333277259534,0.0359172533042414,-0.00337313531563301,0.0285690439181553,0.0182565120262259,0.0282501084151134,0.452384270297476,0.97855085825539,1,0.0146310434333333,0.0101293292265462,0.00424938092952763,-1.8514860412129,-7.36559777867898,-1.90058666983671,1,1,1,-0.0103372468792289,0.0344561398063561,-0.00684337928835633,0.0301016223261038,0.0125524695224607,0.0308703413243853,0.999998162395484,0.999853668240952,0.999999999764407,0.0160463371133333,0.0179332503970019,0.00845033359556035,-1.86225467494539,-6.401414406988,-1.7917768815618,1,1,1,-0.00526222610414777,-0.00501767039025302,0.0156567997379818,0.81122535681332,1,0.999765189357938,1,1,1
"MLLT4-NCOA3",0.00675683366503776,0.00295614393947898,0.00115197326236098,0.0124190881580876,0.005,0.00705731832139202,-0.0262866281975595,0.0330434618625972,0.004,0.0114916666666667,0.00843325078701201,0.0371718157878195,-0.00769073329529209,0.0278141385835289,0.0222402137956374,0.0285060236209033,5.77643391089156e-05,0.99999883655652,1,0.00611622971333333,0.0101293292265462,-0.0124463503002249,-1.83109401496154,-7.39809801285218,-1.8903443131966,0.000528244921782221,1,1,-0.000475676467727042,0.0356283102734983,-0.011949038073682,0.0292691603516265,0.0188707989726216,0.0310670258556208,0.592898264672471,0.99999999997708,1,0.00739743736666667,0.0179332503970019,-0.0100601365626082,-1.83757116071509,-6.43487142039649,-1.77614815687229,1,1,1,0.00378998529236996,-0.0097114143222889,0.0207000878882703,0.000386385778342352,0.00256173771040979,0.999999999999323,1,1,1
"MLLT4-NCOR1",-0.00348898115692159,0.00358207806070376,-0.0105898834022167,0.00314371424252761,0.164,0.183270664505673,-0.0262866281975595,0.0227976470406379,0.036,0.0630800508259212,0.00744300815027745,0.0424901526934285,-0.0188053042177014,0.0346297097570175,0.0199850806946455,0.0354056450481248,0.00226457863128861,1,1,-0.00626323167333333,0.0101293292265462,-0.023835569050157,-1.83356232659277,-7.48176169794162,-1.89614240723783,0.0163197351363516,1,1,0.00120528615161796,0.0364991387214751,-0.0198505572790795,0.0290567947465509,0.0203411132406974,0.0327792698309822,0.306713069167424,1,1,-0.00071473019,0.0179332503970019,-0.0198532667386199,-1.83336371068392,-6.4866495052858,-1.77251125615603,1,1,1,0.00385374752734687,-0.0194187010216106,0.0201767904623514,0.0057456768170533,0.0347888925087337,1,1,1,1
"MLLT4-NF1",0.0160369233331078,0.00392633556616509,0.00859117934107787,0.0232003403353721,0,0,-0.0262866281975595,0.0423235515306673,0,0,-0.0140582400724059,0.0348869485302716,-0.0113137604063987,0.029467561880985,0.0102556051006595,0.0302840411193136,0.999999998863674,0.999999998368148,0.999999803600668,0.0130000847666667,0.0101293292265462,0.0169289956125264,-1.88715705086071,-7.42536994277284,-1.92115752250576,1,1,1,-0.0155603511646041,0.0353389163861426,-0.00773886803464903,0.0320440705974056,0.0112522778367116,0.0327182793124542,0.999999999861027,0.999863469145781,0.999999889118201,0.0190737609666667,0.0179332503970019,0.0167008617342689,-1.87532810682031,-6.40728248009112,-1.79499297500239,1,1,1,-0.0147996285562252,-0.00967579179436957,0.0107154901483698,1,1,0.999999990679016,1,0.999999999999953,1
"MLLT4-NF2",0.0516245811091962,0.00337018637484949,0.0452020348836376,0.0575714632071675,0,0,-0.0262866281975595,0.0779112093067557,0,0,-0.00470672838415127,0.0426795817775744,0.00120769693681751,0.0339409228615027,0.0433570250623646,0.0331672025051327,0.956929052678309,0.290362415163888,1,0.0492714503833333,0.0101293292265462,0.0438488495409384,-1.86384716274493,-7.33111607806345,-1.83605161644994,1,1,1,0.00477917204945649,0.0427193952040586,0.012885947352218,0.0273924816968353,0.0458709365839051,0.0346472403974125,0.0377269315939621,2.81594056374672e-12,1,0.0539777118866667,0.0179332503970019,0.0312652894402083,-1.82441827301672,-6.27212955390473,-1.70936187726558,0.222337383527083,9.33484296882037e-10,1,3.1799459799754e-05,0.00827963158747697,0.0445591412823536,0.156011425741026,0.687279569875748,2.3574578062986e-11,6.2519781023039e-09,1,1
