"","f.avg","f.se","l","u","p_f.avg_vs_0","p.adj_I","f.ctrl","diff","p_f.avg_vs_CTRL","p.adj_II","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min","gi.Weighted.Avg.Add","gi.Weighted.Avg.Max","gi.Weighted.Avg.Min","fisher.p.Add","fisher.p.Add.adj","fisher.p.Max","fisher.p.Max.adj","fisher.p.Min","fisher.p.Min.adj"
"NFIA-SETD2",-0.164703040517742,0.0184276771353682,-0.19711021630035,-0.12230815208954,0,0,-0.153079628839346,-0.0116234116783966,0.591,0.654609638554217,0.191242258108574,0.148103984725505,-0.0230768965181332,0.15282975115242,0.0658235612933739,0.122585213683059,1.7223376867309e-15,0.879100265720472,0.999820835292296,-0.148495593333333,-0.129038113059904,-0.210699738382004,0.493663874517122,-8.09745518596209,-1.33965672919496,7.90249056264766e-15,1,1,0.0900272457972758,0.086459008670396,-0.0892215424978139,0.0726659762268609,-0.0012527425049102,0.053602986989556,3.475045191652e-10,0.99999999999996,0.439446161050776,-0.180910471333333,-0.0985075598314375,-0.172021216765838,-0.133050533206401,-12.8600599444632,-1.0227281732053,1.57266550311623e-09,1,0.805955199935449,0.115753179283602,-0.0770253238432238,0.00951399214331699,3.39811822743616e-23,1.68130774984341e-22,0.992377890749889,1,0.80071165851191,1
"NFIA-SIAH1",-0.159132948123985,0.00987509079758702,-0.177796798950802,-0.138715225129116,0,0,-0.153079628839346,-0.00605331928463945,0.68,0.734890282131662,0.093002184680499,0.124661812368534,-0.0728687702111461,0.109386387198155,0.000629054891645087,0.0778321606003847,3.15597653919984e-10,0.999999997334882,0.527786459440562,-0.1652419,-0.129038113059904,-0.129205971620595,0.022258902536558,-8.50104322077582,-1.49584827769788,9.01901916159266e-10,1,1,0.0495622375486369,0.071686457764266,-0.0795843424316238,0.0588396807910733,-0.0238774155197393,0.0503044969481298,6.54206621713812e-07,1,0.000245994473705257,-0.1530239955,-0.0985075598314375,-0.104078673217199,-0.299925125190294,-12.7450299388693,-1.07490697874556,1.88495461518732e-06,1,0.00136480615955302,0.0603572504799698,-0.0780772899596934,-0.0166566582139913,7.66327650926943e-15,2.16202226623218e-14,1,1,0.00129173846823829,0.00531939505864586
"NFIA-SMAD4",0.113272593400901,0.0143553411458305,0.0869903091325746,0.140456240843616,0,0,-0.153079628839346,0.266352222240247,0,0,0.04645412260683,0.123064878730623,-0.0830445879890941,0.0998842415400909,0.252287210995924,0.129563522863021,0.00385398575110413,0.999999996078325,1,0.1227885004,-0.129038113059904,0.205372490853074,-0.201101963675057,-8.58352331230531,-0.892931264213515,0.00564683437123103,1,1,-0.0113081867185756,0.0919409808672146,-0.109815746550013,0.0825306815043859,0.202264232151437,0.0996399399263035,0.372642955229107,1,1,0.10375667232,-0.0985075598314375,0.213572418870013,-0.550950088562671,-13.105873188046,-0.553361272840632,0.433823141908513,1,1,0.00938301061478132,-0.0989541281966049,0.220854435722051,0.0108369550302474,0.0137378607744819,1,1,1,1
"NFIA-TACSTD2",-0.149600490177241,0.00994715761604009,-0.166742838252578,-0.128529491556759,0,0,-0.153079628839346,0.00347913866210461,0.78,0.824861963190184,0.0809014559950249,0.101785557849153,-0.0818518614454027,0.0777085535500775,0.000125566240427625,0.0549528926719729,1.38030152249486e-10,1,0.507976274940571,-0.1626277512,-0.129038113059904,-0.114491094135121,-0.0358064415523454,-8.57385566724326,-1.49705452461082,4.08544602417007e-10,1,1,-0.00345504981215783,0.122833945779452,-0.118226231155883,0.108450344541048,-0.0218020586562749,0.0903294645097196,0.798859857483676,1,0.0145339694110821,-0.13657324,-0.0985075598314375,-0.0346106303564047,-0.518564353979355,-13.2062610688221,-1.07012062704295,0.831466382278928,1,0.0478214477396894,0.0465591786946648,-0.09419173670685,-0.00579769269955478,2.63847582960116e-09,5.39078420655029e-09,1,1,0.0436225771265088,0.119758876334888
"NFIA-TBX3",-0.112989159341078,0.00934628029715812,-0.130909065793981,-0.0941901501641018,0,0,-0.153079628839346,0.0400904694982674,0.001,0.00267248062015504,0.143961002381019,0.118467526886267,-0.0230268886599494,0.104053003058502,0.0459493363743019,0.0781991513953142,7.70626269930421e-30,0.992771514443749,0.999999997704088,-0.121038554666667,-0.129038113059904,-0.135961443987782,0.266784778709318,-8.09704984726497,-1.38727095525071,1.32707848562044e-28,1,1,0.0860918016860918,0.0999590723593372,-0.0430523242386024,0.086374068796588,0.0242043539913608,0.0724567743313815,5.16991696505348e-15,0.999999684952384,0.999186464729535,-0.104939771933333,-0.0985075598314375,-0.0925240137879876,-0.149280003031143,-12.3089823079976,-0.964017009210675,4.79392300395868e-14,1,1,0.110157792015863,-0.0348828479318198,0.0342492193164958,4.02118305286015e-42,6.34772467630066e-41,0.99997380905139,1,0.99999966898854,1
"NFIA-TP53",-0.107433772182809,0.00732401474980754,-0.121114606532605,-0.0924435013213327,0,0,-0.153079628839346,0.045645856656537,0.001,0.00267248062015504,-0.0039108854709228,0.136213388017681,-0.14175112113516,0.11329364927393,0.0185342948642368,0.0703802175126616,0.774734002557464,1,0.992751334470965,-0.1193059408,-0.129038113059904,0.0136430577308267,-0.442778444496058,-9.05936911978037,-1.45295130198642,0.79923629778945,1,1,-0.0382144597502772,0.113142721998495,-0.139430759980726,0.10521174592331,0.00565469019044909,0.0636350293444624,0.00146756348366554,1,0.763947446755982,-0.09556161004,-0.0985075598314375,0.0411604095417146,-0.661909495919852,-13.4593591733115,-1.0067977070652,0.00271029133612884,1,1,-0.0242095346033371,-0.140505234140444,0.0114478807622506,0.00884494031391416,0.0112664657600866,1,1,0.968133941518958,1
"NFIA-TTI2",-0.166732661539638,0.00629675046395228,-0.178944823103398,-0.155215122555983,0,0,-0.153079628839346,-0.0136530327002928,0.217,0.281507996237065,0.0544612623890274,0.170628786911358,-0.127608111944327,0.132111250192287,-0.00393369806664601,0.0795917359821546,0.00233578721506355,1,0.315980528029984,-0.189699977,-0.129038113059904,-0.111426221729123,-0.162679705089972,-8.94473295804698,-1.50677961975913,0.0034957718365398,1,0.988184387188109,0.0336429654579902,0.0798038883325824,-0.086577992860653,0.0585077392668394,-0.0261331163480234,0.0521054148682587,0.00252933849015462,1,0.000146324644929174,-0.1431351295,-0.0985075598314375,-0.0814894802932194,-0.365574982926245,-12.8285064302203,-1.08010925392535,0.00448382732345591,1,0.000858524244141965,0.0373795506394699,-0.0933057597035989,-0.0194732205844381,7.70355704235397e-05,0.000115532249119958,1,1,0.000507749668646429,0.00230573993364782
"NFIA-UNC5D",-0.120582175239189,0.0101528069199366,-0.138527097202969,-0.0995834021577643,0,0,-0.153079628839346,0.032497453600157,0.015,0.0288896648044693,0.160722784381873,0.120115275676644,-0.0252618194122871,0.0956384527546524,0.0530737212487055,0.100189350544575,1.43098281340257e-27,0.990124325127683,0.999999961559392,-0.131254435666667,-0.129038113059904,-0.164595553867424,0.347216186165887,-8.11516507859452,-1.37020251241587,2.01859916018277e-26,1,1,0.0743077794309626,0.103415421656587,-0.0525604166242861,0.0791235085507024,0.0169582917219154,0.0805603096388288,1.37175998835553e-12,0.999999999958335,0.988060346666291,-0.109909904333333,-0.0985075598314375,-0.0857101239328585,-0.197876407452238,-12.4224712791511,-0.980728449585621,9.00472150771996e-12,1,1,0.111095099225658,-0.0414679925448931,0.0311396609363733,1.76914892345187e-37,2.02232023491136e-36,0.999951074197739,1,0.999928436500333,1
"NFIA-USP9X",-0.214087663032798,0.0100926784548359,-0.233299726647585,-0.193525463157894,0,0,-0.153079628839346,-0.0610080341934522,0,0,0.104609410490593,0.095401521866357,-0.0955543425193459,0.0964470809942165,-0.023962314190061,0.0399382197612529,8.37164663487275e-12,0.999999999947897,0.00020300066929169,-0.214196565333333,-0.129038113059904,-0.199697364630689,0.077956173180248,-8.68492112830224,-1.55476373282857,2.81032998426361e-11,1,0.00207060682677524,0.0639736309322421,0.0634393969110833,-0.0927237019917786,0.0574874681739863,-0.0302521204093126,0.0191783918290279,3.24068814567946e-06,0.999999999859233,1.77453295142974e-13,-0.186949453333333,-0.0985075598314375,-0.152415524434138,-0.240493643648723,-12.9018618603117,-1.0896088259984,8.56662164068004e-06,1,1.12049080647421e-11,0.0764329423339205,-0.0934657372700918,-0.0290735117275341,1.06202407086367e-15,3.1087062206738e-15,1,1,1.3999445133916e-15,4.88506953883489e-14
"NFIA-WDR11",-0.13006167659516,0.00863067486509654,-0.146035107211464,-0.113028097740469,0,0,-0.153079628839346,0.0230179522441854,0.089,0.132682162162162,0.204741665852649,0.129517396854698,-0.0105037427270337,0.105201788673129,0.0925154977225395,0.0968823341624379,7.27339403077099e-23,0.782249223069739,0.999999999993055,-0.130610982,-0.129038113059904,-0.198433463649888,0.558440779778789,-7.99554348725305,-1.27570878153012,6.79191583436784e-22,1,1,0.140031528154013,0.0868619286023093,-0.0192326593640145,0.0791199815402704,0.046687821518028,0.0600362560046204,2.61793918386883e-16,0.941244962232081,0.999995823015242,-0.112853553333333,-0.0985075598314375,-0.154100334322576,0.0731632939218475,-12.0246698349816,-0.912163862905504,2.84908306943561e-15,1,1,0.16010729486614,-0.0160791102104776,0.0594031585571367,1.6728586177184e-36,1.79167394890533e-35,0.96169078384072,1,0.999999999991276,1
"PBRM1-PTEN",-0.176825671145887,0.0161671775294395,-0.208528585514693,-0.143816451134439,0,0,-0.153079628839346,-0.0237460423065411,0.281,0.354527904849039,-0.0895064340095989,0.181637965176463,-0.218366132220791,0.138647998630872,-0.0632527555388075,0.116761875790663,0.00407709247866089,0.999999999999972,0.000997039900623227,-0.19211245375,-0.108797318745276,0.0061912990048748,-0.853508666415908,-9.68037209612792,-1.64889489838735,0.00592787788015826,1,0.00836756271029367,-0.0843102721112715,0.105947117281797,-0.199852187745984,0.0703539048142831,-0.0459969818652876,0.0867182544391605,0.000148589761137947,1,0.00162467579212343,-0.1615388975,-0.112625012824097,0.0353963874353683,-0.852005092407608,-14.180551752701,-1.12592086744232,0.000315753242418137,1,0.00718106700118557,-0.0856293495557411,-0.203643118979023,-0.0521314298398035,9.27906977745732e-06,1.48779280833234e-05,1,1,2.3217817974158e-05,0.00013622489660944
"PBRM1-PTPN22",-0.160253744593702,0.015352302490714,-0.190124912040853,-0.126427055634598,0,0,-0.153079628839346,-0.00717411575435672,0.708,0.760975837879969,0.022584856498006,0.163946845573435,-0.127867814080934,0.138869225729544,-0.0186283056710599,0.113323643713023,0.290651334567883,0.999999999986407,0.110904985973642,-0.16908097625,-0.108797318745276,-0.0828685140027301,-0.31563863215042,-8.94683797372879,-1.5419846338478,0.327724208875011,1,0.451104329451073,0.016468918526799,0.0931411820209255,-0.108374312835889,0.064942282711584,-0.0259947993039788,0.0712612616581242,0.209410370072427,1,0.00576004403711915,-0.150838030666667,-0.112625012824097,-0.0585680651420144,-0.436399435913997,-13.0886681775595,-1.07979025624793,0.257825580980536,1,0.0221818500525321,0.0179612316267745,-0.111872452426172,-0.0239073316541066,0.231233167345967,0.247869991835693,1,1,0.00533789063473232,0.0190269972625136
"PBRM1-RB1",-0.170550054196849,0.0120750097714017,-0.19178259151246,-0.143639305125697,0,0,-0.153079628839346,-0.0174704253575031,0.266,0.338077419354839,0.0172942472505143,0.15187361352241,-0.131019018392772,0.125973870878808,-0.0364763039400473,0.0948952449960911,0.244149756547662,1,0.000106956100427975,-0.184789569583333,-0.108797318745276,-0.0932864980885717,-0.341025619527826,-8.97238006044262,-1.58474447115882,0.281515284506261,1,0.0012018965183686,0.0336917747605996,0.127367943049391,-0.0993884333838629,0.0984000880686435,-0.0232303347722042,0.107116059039035,0.00534692435976547,1,0.0108824205304969,-0.156310542916667,-0.112625012824097,-0.0773773048531694,-0.365373697103988,-12.9814123608769,-1.07341463008388,0.00897471101398609,1,0.0373836518741941,0.0269210268276288,-0.111374409573506,-0.0306517215187129,0.00997521615608053,0.0126939890815382,1,1,1.7067683953864e-05,0.000101944814967674
"PBRM1-RBL2",-0.171371381745608,0.0148910905872452,-0.198744456679006,-0.13888631474317,0,0,-0.153079628839346,-0.0182917529062624,0.312,0.386913669064748,0.0438086697343591,0.16762777598844,-0.115443831831606,0.145961788043484,-0.0284465079340348,0.109472691762949,0.0120417715082653,0.999999999999236,0.00817162097168219,-0.1876990095,-0.108797318745276,-0.122710360489083,-0.213796168735236,-8.84613538495935,-1.56550686447133,0.0166153891987094,1,0.0533771892041901,0.0447093967911329,0.109433514331733,-0.0901714982733687,0.089128467913248,-0.0183486727132761,0.0937819928152944,0.00109685359177432,0.99999999999969,0.0525913124060414,-0.153229567777778,-0.112625012824097,-0.0873234464291601,-0.319937868457151,-12.8713986546099,-1.06215615597824,0.00208072655606974,1,0.138365238592085,0.0444402291099107,-0.097035403101528,-0.0226226833901429,0.000161596434931034,0.000235987745284748,1,1,0.00376135251382254,0.0138543150925797
"PBRM1-RHOBTB1",-0.189584451939348,0.0105312834964229,-0.209454815343342,-0.169079488839544,0,0,-0.153079628839346,-0.0365048231000022,0.016,0.0305172890733057,0.0150575290756192,0.160725920709474,-0.13712528272683,0.130745166858821,-0.047842971197551,0.106553252234894,0.356204679144747,1,6.85325748593086e-06,-0.200025783,-0.108797318745276,-0.106285993330343,-0.351758511226413,-9.02187438632057,-1.61197647977819,0.395915678579996,1,0.000103266129844822,0.00816574712856426,0.0977186063388558,-0.125779193731077,0.0596277004777498,-0.0451981991403591,0.0729802552843643,0.453860422347306,1,1.26763297381204e-08,-0.17914314,-0.112625012824097,-0.0746838743044674,-0.470641078242079,-13.2964135323289,-1.12407865171413,0.515697446471746,1,2.2714612476686e-07,0.0100257207147159,-0.127732756059587,-0.0460427200847908,0.456259669067273,0.470451260640127,1,1,2.69955482877482e-12,4.5892432089172e-11
"PBRM1-ROBO1",-0.184262017222817,0.0108949777237616,-0.203797852890804,-0.160337261449356,0,0,-0.153079628839346,-0.0311823883834717,0.029,0.0512048655569782,-0.01773171861917,0.164642359541618,-0.169870710401767,0.124594448654982,-0.0531073189316891,0.106729224746429,0.255088345497186,1,7.62134411156201e-08,-0.205246310714286,-0.108797318745276,-0.0787172733498398,-0.50909770949302,-9.28729245204637,-1.62458868699985,0.292601337482067,1,2.06242903916964e-06,0.0239520707542541,0.133385030766478,-0.113290497892055,0.0963878202858001,-0.0260351563536913,0.106984545171903,0.041386180930809,1,0.00253229824804048,-0.163277725,-0.112625012824097,-0.0746047829301572,-0.405539489783827,-13.1473479590964,-1.07988333085934,0.0596500825154921,1,0.0109020372626678,0.0074344354112936,-0.134474368486841,-0.0396035802765091,0.0586021520937574,0.0683434069272844,1,1,4.5099796825037e-09,5.24581847280694e-08
"PBRM1-ROBO2",-0.212854498800131,0.00875567484491663,-0.229850177921734,-0.196211717215026,0,0,-0.153079628839346,-0.0597748699607856,0.001,0.00267248062015504,-0.0194946845906153,0.145865767086239,-0.178109327412171,0.118597010389225,-0.0803970721784439,0.0646310975817586,0.208954871714948,1,3.54404366177034e-21,-0.239011715,-0.108797318745276,-0.110719711664109,-0.517557301341557,-9.35407056265358,-1.68996887090075,0.24240958870868,1,2.34970094775373e-18,0.00453081706025865,0.101374982932307,-0.12999648595352,0.073049368811156,-0.0521699719862215,0.0730172446180686,0.686599137216311,1,7.56618897306894e-10,-0.186697275,-0.112625012824097,-0.0786030792361618,-0.485631251191293,-13.3467513010384,-1.14015750418447,0.73599875177755,1,1.8241393778708e-08,-0.00329417011287615,-0.143229522233256,-0.0679968824949577,0.42203213154721,0.437198911274688,1,1,1.85267336478635e-28,4.91328976341339e-26
"PBRM1-RUNX1",-0.199318406333748,0.00849684946027358,-0.214528926232909,-0.181989468188239,0,0,-0.153079628839346,-0.0462387774944028,0.001,0.00267248062015504,0.00490653025440573,0.182346078439336,-0.172203630465149,0.152857857542463,-0.0439875484471119,0.0695191436303311,0.80131445864915,1,7.31810323329184e-07,-0.221097709166667,-0.108797318745276,-0.117206920675797,-0.400468076965819,-9.3062019357417,-1.60273974369779,0.823038708109042,1,1.49289305959153e-05,-0.00780293060013287,0.135763598938279,-0.144887940111361,0.103078224112738,-0.0404540967387719,0.0808304234997535,0.568869574257704,1,2.42905710073166e-07,-0.17753910625,-0.112625012824097,-0.0571111628257703,-0.536494681041931,-13.5244962937035,-1.11313742854095,0.626512504539631,1,3.01021468744877e-06,-0.00327024302938985,-0.153426539381115,-0.0424851593359045,0.813956698817234,0.820765462077302,1,1,5.3965254915132e-12,8.94474100218313e-11
"PBRM1-SETD2",-0.22983032255352,0.0138313634166256,-0.25668606750637,-0.202201539251355,0,0,-0.153079628839346,-0.0767506937141743,0.001,0.00267248062015504,0.057130948793946,0.143433570442292,-0.159717792600894,0.139813478222459,-0.045517366938493,0.0578089748935656,0.00572840594845962,0.999999999999448,1.50327229082442e-05,-0.262366108333333,-0.108797318745276,-0.210699738382004,-0.149869215429366,-9.20499797628226,-1.60640484881608,0.00818520074101019,1,0.000212057346556722,0.0823389339362967,0.119529842078337,-0.100195639945438,0.102138172153106,-0.0173268913814231,0.0701334778998448,9.02137278175349e-06,0.99999999903089,0.0487842610710926,-0.194336756363636,-0.112625012824097,-0.172021216765838,-0.164756541937758,-12.9910472106939,-1.05979964327265,2.23595145955236e-05,1,0.131747311976107,0.0720076020454506,-0.120907683372069,-0.0341127086763631,9.18744994651181e-07,1.5821504713084e-06,1,1,1.10925353144167e-05,6.84125666368211e-05
"PBRM1-SIAH1",-0.180975875481918,0.01244679720327,-0.203393931020944,-0.155514985280766,0,0,-0.153079628839346,-0.0278962466425729,0.105,0.152737341772152,0.018688440365871,0.140366699968758,-0.149046142427223,0.110737971212458,-0.0515802672069062,0.0633081857811204,0.277968745539934,1,1.71722404795865e-10,-0.21931485,-0.108797318745276,-0.129205971620595,-0.334335584152787,-9.11849891524338,-1.62093021043945,0.315300732751028,1,8.13228245568988e-09,0.0740667835412962,0.117389737845263,-0.0695166075215474,0.0937592820660195,0.000946488562843657,0.0899684967542498,4.68963498550188e-07,0.999999993374356,0.53520594713091,-0.1426369025,-0.112625012824097,-0.104078673217199,-0.198870256026561,-12.6248610521522,-1.01765613304157,1.38804821222667e-06,1,0.94122425185091,0.0512752382134856,-0.102723522728699,-0.0341848859956415,2.19690818421914e-06,3.70152509818879e-06,1,1,2.21589677460111e-09,2.62346350278667e-08
"PBRM1-SMAD4",0.0454350610520956,0.0179946450148346,0.0114094263746237,0.0785899862668326,0.008,0.00816604892512973,-0.153079628839346,0.198514689891441,0,0,-0.030619571202798,0.157992918698239,-0.142048365973077,0.108114113404636,0.177384395675279,0.165206925683028,0.15425331449506,0.999999999999986,1,0.065955600905,-0.108797318745276,0.205372490853074,-0.570940067444053,-9.0617784378296,-1.07238176331032,0.184436334554058,1,1,-0.0760328905459163,0.117002517785946,-0.188657903370013,0.0789193049728935,0.137539528324097,0.128360881590258,1.74015141905926e-06,1,1,0.0249145155,-0.112625012824097,0.213572418870013,-0.817869805373283,-14.0469363264835,-0.702634490289733,4.72836225752577e-06,1,1,-0.0599483382595894,-0.172455554284241,0.152538544269938,4.32986836245252e-06,7.10569981263867e-06,1,1,1,1
"PBRM1-TACSTD2",-0.188594860897184,0.0112374778249636,-0.209868118487607,-0.164989958480274,0,0,-0.153079628839346,-0.0355152320578386,0.026,0.0468679738562092,0.0207437155803969,0.169551985682221,-0.142603296482659,0.138121362670418,-0.0391976852369442,0.102771582926362,0.246246733265435,1,0.000211105481087609,-0.2025446973,-0.108797318745276,-0.114491094135121,-0.32447334646192,-9.06627642710394,-1.59126429594605,0.283686505916565,1,0.00213683868642877,-0.0274093763194985,0.124727411787619,-0.156705617517291,0.0940449997494759,-0.0453487783022077,0.082502528968424,0.056187990687624,1,1.08505555464455e-06,-0.1746450195,-0.112625012824097,-0.0346106303564047,-0.617350160165268,-13.6655525640699,-1.12442592925487,0.0781797226146794,1,1.12171135645734e-05,-0.0105011836362432,-0.152238617887035,-0.0429382048567664,0.0730612077210655,0.0839507464801845,1,1,5.31353940545135e-09,6.07392521692111e-08
"PBRM1-TBX3",-0.177011762506231,0.00606413393050791,-0.188218720815804,-0.164231797277936,0,0,-0.153079628839346,-0.0239321336668853,0.048,0.0782411347517731,0.0554550686804514,0.128650382702743,-0.111393850794315,0.103943152913607,-0.0153549761774079,0.0530252238029338,7.90736418147619e-05,1,0.00394492733263086,-0.182203895652174,-0.108797318745276,-0.135961443987782,-0.157910925806579,-8.81330826345051,-1.53414246384618,0.000136170972787499,1,0.0281235142100458,0.0401951696077151,0.119172099931952,-0.106684868666905,0.0914812815806578,-0.0244451064872851,0.0715699252448161,0.0011247037022985,1,0.000658741662155611,-0.171325144761905,-0.112625012824097,-0.0925240137879876,-0.338554195302476,-13.0685029043604,-1.07621623243435,0.00212747091190844,1,0.00331905984809871,0.0472423375762,-0.10874029237389,-0.0185763924185175,1.53281729412628e-06,2.6124880874183e-06,1,1,3.60191248917096e-05,0.000201524724077666
"PBRM1-TP53",-0.154657677619467,0.00857333753453473,-0.170519265771303,-0.139116507830913,0,0,-0.153079628839346,-0.00157804878012172,0.917,0.931180412371134,-0.0683367439855508,0.174191870973317,-0.198717067698326,0.128768794004322,-0.0331106812872245,0.101307591384418,0.000338257776623482,1,0.00125915173078154,-0.163491005,-0.108797318745276,0.0136430577308267,-0.75192591322375,-9.52110660261703,-1.57668118725908,0.000545656705356128,1,0.0103063900926933,-0.0743597392176178,0.133129248297365,-0.190250576356565,0.100238893545005,-0.0299335053610532,0.0974014677078374,5.46771650117795e-07,1,0.00136128659685966,-0.1458243425,-0.112625012824097,0.0411604095417146,-0.810969857558581,-14.065946534977,-1.08887401084176,1.60048390299381e-06,1,0.00631141967634935,-0.0721388870642651,-0.193445182013131,-0.0314596621073213,4.32984722043709e-09,8.6990566883327e-09,1,1,2.44711120166695e-05,0.000142318835675894
"PBRM1-TTI2",-0.219979807052954,0.0088933412264854,-0.237279243421652,-0.202906019310772,0,0,-0.153079628839346,-0.066900178213608,0,0,-0.0312417995256006,0.194039340693663,-0.212082700466157,0.147009903864984,-0.0706244390594439,0.0936646240110289,0.159613862139116,1,4.95868342500353e-10,-0.2552344125,-0.108797318745276,-0.111426221729123,-0.573925829922041,-9.62944173971326,-1.66655581381889,0.189818817216563,1,2.05475444423584e-08,0.0157671640543413,0.0993669630088514,-0.120441023484027,0.0687585819157941,-0.0435445307225014,0.0627741396906127,0.270642753536058,1,5.26385257243549e-06,-0.176540628,-0.112625012824097,-0.0814894802932194,-0.439293417562159,-13.2326969186692,-1.12026483116756,0.326841795253928,1,4.47427468657017e-05,0.00600059457620004,-0.136889920348292,-0.0519379385797563,0.178925487814146,0.194312200525436,1,1,9.02582744166438e-14,2.02851647248254e-12
"PBRM1-UNC5D",-0.202814021308197,0.00646417782894807,-0.21621288483826,-0.189892375462702,0,0,-0.153079628839346,-0.0497343924688513,0,0,0.055273002158154,0.142311059748313,-0.133421553177185,0.12011561823884,-0.0294253151192065,0.0650816762184145,0.000444343339013135,1,0.000146915912288403,-0.218964958333333,-0.108797318745276,-0.164595553867424,-0.158784571976083,-8.99185380626289,-1.56785186895677,0.000711593318274659,1,0.00162342083078685,0.0116720563402886,0.111639633497721,-0.129309970107484,0.0746241986473707,-0.0456810539688941,0.0698746225627365,0.265969868127799,1,3.58813516350347e-11,-0.186663080416667,-0.112625012824097,-0.0857101239328585,-0.456181327845375,-13.3385570204312,-1.12519224960727,0.321491381164505,1,1.21996595559118e-09,0.028282245029235,-0.130454991843263,-0.0369765924399785,0.00118693492908778,0.00161423150355938,1,1,1.78581131184789e-13,3.81933193469404e-12
"PBRM1-USP9X",-0.229157987623905,0.00921198897989715,-0.247397142158936,-0.211085011329121,0,0,-0.153079628839346,-0.0760783587845593,0,0,0.0710435883759651,0.121308167300353,-0.134535415005926,0.115313880522045,-0.0318720916181087,0.038038484726485,0.000732282358279263,0.999999997834304,1.22038843871248e-06,-0.237975325,-0.108797318745276,-0.199697364630689,-0.0831094172789798,-9.00088221337381,-1.57371380167621,0.0011545855018767,1,2.33336267154308e-05,0.0627782571483043,0.089163757679551,-0.100833330674724,0.0816817699262417,-0.0320568849042444,0.0585536596940832,0.0039252053088231,0.99999850165651,0.0105518297402255,-0.195668472727273,-0.112625012824097,-0.152415524434138,-0.245423273496743,-12.9986587127539,-1.09377111623638,0.00671812646299133,1,0.0365319222860025,0.0656773694093401,-0.112093536204725,-0.0319269341176878,3.9550257431354e-05,6.03494146766115e-05,0.999999999998874,1,2.46830071526923e-07,2.12530308340714e-06
"PBRM1-WDR11",-0.177804516535399,0.00872051688643792,-0.194308536908311,-0.159711469866437,0,0,-0.153079628839346,-0.024724887696054,0.068,0.105361797752809,0.119921623109449,0.170081993274945,-0.0969120625176275,0.139794769201838,0.0295245263413624,0.100455253573132,2.97844059340233e-07,0.99999988199234,0.987398097311832,-0.188650005,-0.108797318745276,-0.198433463649888,0.151431822257781,-8.69592612781907,-1.42662114983771,6.61543086574788e-07,1,1,0.0962048002716728,0.098488550535421,-0.0721575732701742,0.0856749300794401,-0.00215817333315294,0.0568771645409051,3.81480302286043e-07,0.999997636908736,0.413810063621545,-0.164546079166667,-0.112625012824097,-0.154100334322576,-0.10757477212317,-12.6563837249982,-1.02481634920175,1.14703601095531e-06,1,0.763160145149052,0.102160422453268,-0.0789166511825344,0.00553294429970281,3.50021720732552e-12,8.42339023033327e-12,0.999999999996922,1,0.774300364629058,1
"PTEN-PTPN22",-0.00874479483475982,0.0160433199196507,-0.0386474509280734,0.0233265390801007,0.3,0.300218023255814,-0.153079628839346,0.144334834004586,0,0,0.0487953399978553,0.111088594578693,-0.0407218000727298,0.0949759767408082,0.0616352650705851,0.0811075184260911,0.040362575163884,0.977748775409739,0.999887188234625,-0.027881875,0.0061912990048748,-0.0828685140027301,-0.18986763250953,-8.24047595264347,-1.34969095613726,0.0522663815110451,1,1,0.0335639657066461,0.0967572608662215,-0.0256939949925558,0.087072918636228,0.0696502486992019,0.0654843737599454,0.0563999718213649,0.946376816296677,0.999999961125309,0.010392288,0.0353963874353683,-0.0585680651420144,-0.365900771844694,-12.1017925955749,-0.859206102064787,0.0783924136636582,1,1,0.0401343925937067,-0.0325567416200109,0.0664873665734664,0.0161289510022382,0.020062841490589,0.99713922298888,1,0.999999993632128,1
"PTEN-RB1",-0.038784341220316,0.00708181906533504,-0.0515635510498537,-0.0223180135367599,0,0,-0.153079628839346,0.11429528761903,0,0,0.0417676116670303,0.0883252450279874,-0.0527130187157003,0.0830097531440291,0.0491530429660639,0.0358742866493193,0.00549399497728714,0.999858810059313,0.999999999999936,-0.0453275874166667,0.0061912990048748,-0.0932864980885717,-0.223590185448225,-8.33767077597902,-1.37959558624902,0.00788423954532765,1,1,0.00973982241780112,0.0753398529575806,-0.0680012887989174,0.0730342997459612,0.0455000162167185,0.0436447696894224,0.450597538664732,0.999999875542318,0.999999990374697,-0.032241095,0.0353963874353683,-0.0773773048531694,-0.464149712417332,-12.606774147248,-0.914903273185426,0.512868958171189,1,1,0.0232284888733731,-0.0613305116664562,0.047680121476399,0.0173322338320059,0.0214991038926471,0.999999990014652,1,1,1
